Date Submitted,Workout Date,Activity Type,Calories Burned (kcal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace (min/mi),Avg Speed (mi/h),Max Speed (mi/h),Avg Heart Rate,Steps,Notes,Source,Link
"Dec. 10, 2019","Dec. 10, 2019",Run,171,2.19939,2658,20.1419,10.6311,2.97886,5.64384,,6784,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3934468048
"Dec. 9, 2019","Dec. 9, 2019",Run,223,2.70354,2619,16.1455,9.81935,3.7162,6.11038,,6789,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3933093403
"Dec. 8, 2019","Dec. 8, 2019",Run,1393,13.0217,7455,9.54173,7.48005,6.28817,8.02133,,20357,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3931708948
"Dec. 3, 2019","Dec. 3, 2019",Run,169,1.64361,1322,13.4054,8.33326,4.47579,7.20006,,3481,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3925284316
"Dec. 3, 2019","Dec. 3, 2019",Run,753,7.02795,4046,9.59503,6.97176,6.25324,8.60615,,11041,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3925249864
"Dec. 3, 2019","Dec. 2, 2019",Run,113,1.3837,1453,17.5014,7.94992,3.4283,7.54725,,3744,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3925160545
"Dec. 1, 2019","Dec. 1, 2019",Run,123,1.57753,1917,20.2531,10.4725,2.9625,5.72931,,4891,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3922574146
"Dec. 1, 2019","Dec. 1, 2019",Run,1297,12.0059,7050,9.78689,7.13083,6.13065,8.41417,,19191,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3922450453
"Nov. 30, 2019","Nov. 30, 2019",Run,173,2.215,2618,19.6991,11.1263,3.04583,5.39265,,6691,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3921331903
"Nov. 30, 2019","Nov. 30, 2019",Run,656,6.02007,3617,10.0137,7.80887,5.99177,7.68357,,9819,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3921304255
"Nov. 29, 2019","Nov. 29, 2019",Run,166,2.07745,2301,18.4601,11.7066,3.25025,5.12532,,5906,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3920004919
"Nov. 29, 2019","Nov. 27, 2019",Run,194,2.06596,1751,14.1258,8.01122,4.24755,7.48949,,4589,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3919986004
"Nov. 27, 2019","Nov. 27, 2019",Run,660,6.01143,3686,10.2194,7.24623,5.87118,8.28017,,9982,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3917373472
"Nov. 26, 2019","Nov. 26, 2019",Run,198,2.54753,3045,19.9213,9.92443,3.01185,6.04568,,7777,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3916124392
"Nov. 25, 2019","Nov. 25, 2019",Run,170,2.16204,2774,21.3842,12.4896,2.80581,4.80401,,7054,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3914499940
"Nov. 24, 2019","Nov. 24, 2019",Run,892,8.07029,5028,10.3838,7.92074,5.77825,7.57505,,13592,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3912746080
"Nov. 23, 2019","Nov. 23, 2019",Run,870,8.04334,4737,9.81557,7.75202,6.11273,7.73991,,12890,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3911387377
"Nov. 22, 2019","Nov. 22, 2019",Run,118,1.49578,2003,22.3184,12.5116,2.68836,4.79554,,5081,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3910136299
"Nov. 21, 2019","Nov. 21, 2019",Run,210,2.56029,2604,16.9512,9.35972,3.53957,6.41045,,6725,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3908708188
"Nov. 20, 2019","Nov. 20, 2019",Run,176,2.26175,2710,19.9698,8.21979,3.00453,7.29945,,6920,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3907394323
"Nov. 20, 2019","Nov. 19, 2019",Run,171,2.11649,2273,17.8992,9.14613,3.35211,6.56015,,5847,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3905921680
"Nov. 18, 2019","Nov. 18, 2019",Run,191,2.328,2352,16.8385,7.9356,3.56326,7.56087,,6077,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3904127731
"Nov. 15, 2019","Nov. 15, 2019",Run,214,2.27342,1928,14.1343,9.13378,4.24498,6.56902,,5052,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3899614294
"Nov. 12, 2019","Nov. 12, 2019",Run,282,3.57169,4716,22.0064,10.8332,2.72648,5.53852,,11972,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3895616626
"Nov. 11, 2019","Nov. 11, 2019",Run,248,3.13866,4154,22.0583,11.7234,2.72007,5.11797,,10544,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3894098875
"Nov. 10, 2019","Nov. 10, 2019",Run,459,4.22607,2512,9.90675,7.40997,6.05647,8.0972,,6828,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3892490770
"Nov. 10, 2019","Nov. 10, 2019",Run,222,2.8551,3434,20.046,8.6663,2.99311,6.92337,,8767,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3892358074
"Nov. 9, 2019","Nov. 9, 2019",Run,196,2.36275,2204,15.5468,8.93076,3.85931,6.71835,,5730,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3890873554
"Nov. 9, 2019","Nov. 9, 2019",Run,74,0.896317,1347,25.047,12.4078,2.3955,4.83568,,3396,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3889495774
"Nov. 7, 2019","Nov. 7, 2019",Run,294,3.34234,2932,14.6205,8.26114,4.10383,7.26292,,7661,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3887962231
"Nov. 5, 2019","Nov. 5, 2019",Run,246,2.77265,2424,14.5709,4.06038,4.1178,14.777,,6336,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3884781652
"Nov. 4, 2019","Nov. 4, 2019",Run,184,2.12397,1879,14.7444,7.64968,4.06935,7.84346,,4906,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3883068511
"Oct. 31, 2019","Oct. 31, 2019",Run,470,4.73901,3900,13.7159,6.48663,4.37447,9.2498,,10247,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3876780331
"Oct. 31, 2019","Oct. 30, 2019",Run,365,4.42048,4297,16.2011,7.52362,3.70345,7.97489,,11135,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3875613967
"Oct. 29, 2019","Oct. 29, 2019",Run,127,1.61816,2031,20.9188,11.3499,2.86823,5.28641,,5172,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3873971281
"Oct. 26, 2019","Oct. 26, 2019",Run,629,6.0101,3143,8.71588,5.94492,6.88399,10.0927,,8683,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3868481896
"Oct. 26, 2019","Oct. 26, 2019",Run,111,1.41486,1813,21.3566,10.4078,2.80943,5.76489,,4611,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3867434305
"Oct. 24, 2019","Oct. 24, 2019",Run,129,1.22573,955,12.9855,7.39881,4.62055,8.10941,,2522,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3865701016
"Oct. 24, 2019","Oct. 23, 2019",Run,129,1.65819,2029,20.3938,10.181,2.94208,5.89331,,5175,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3864397390
"Oct. 17, 2019","Oct. 17, 2019",Run,161,1.99728,2146,17.9076,8.89977,3.35052,6.74175,,5520,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3854028655
"Oct. 15, 2019","Oct. 15, 2019",Run,534,5.00071,2854,9.51198,5.86597,6.30783,10.2285,,7796,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3850066561
"Oct. 14, 2019","Oct. 14, 2019",Run,140,1.7463,1911,18.2386,9.15512,3.28973,6.55371,,4909,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3848654473
"Oct. 14, 2019","Oct. 14, 2019",Run,531,5.01879,2784,9.24526,4.61419,6.48981,13.0034,,7632,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3848245246
"Oct. 13, 2019","Oct. 13, 2019",Run,280,3.55477,4597,21.5532,8.42938,2.78381,7.11796,,11684,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3846466861
"Oct. 12, 2019","Oct. 12, 2019",Run,122,1.47179,2225,25.1961,9.67531,2.38132,6.20135,,5607,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3844313269
"Oct. 10, 2019","Oct. 9, 2019",Run,192,1.81289,4290,39.4399,9.52315,1.5213,6.30044,,10612,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3840213415
"Oct. 9, 2019","Oct. 9, 2019",Run,111,1.4214,1747,20.4845,10.3661,2.92904,5.78811,,4454,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3838332433
"Oct. 8, 2019","Oct. 8, 2019",Run,93,1.19288,1459,20.3848,8.69986,2.94337,6.89666,,3721,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3836299474
"Oct. 7, 2019","Oct. 7, 2019",Run,183,2.35092,2853,20.2261,6.83207,2.96647,8.78212,,7280,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3835145461
"Oct. 5, 2019","Oct. 5, 2019",Run,121,1.52698,1727,18.8498,7.08849,3.18305,8.46443,,4427,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3831860005
"Oct. 5, 2019","Oct. 5, 2019",Run,105,1.34418,1581,19.603,9.43967,3.06076,6.35616,,4042,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3830803516
"Oct. 3, 2019","Oct. 3, 2019",Run,165,2.01013,2008,16.649,4.52029,3.60382,13.2735,,5193,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3828408838
"Oct. 5, 2019","Sept. 30, 2019",Run,85,0.84005,684,13.5706,7.47914,4.42132,8.02232,,1799,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3830803312
"Sept. 30, 2019","Sept. 30, 2019",Run,542,5.0615,2909,9.57884,6.1107,6.26381,9.81884,,7940,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3823142047
"Sept. 30, 2019","Sept. 29, 2019",Run,569,5.34922,3020,9.40947,6.4414,6.37656,9.31474,,8261,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3823055977
"Sept. 28, 2019","Sept. 28, 2019",Run,236,2.99517,3450,19.1975,5.94678,3.1254,10.0895,,8833,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3819445804
"Sept. 26, 2019","Sept. 25, 2019",Run,165,2.07213,2892,23.2611,9.26277,2.57942,6.47754,,7319,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3814240081
"Sept. 23, 2019","Sept. 23, 2019",Run,232,2.8363,2937,17.2584,7.53531,3.47657,7.96251,,7575,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3810008284
"Sept. 23, 2019","Sept. 23, 2019",Run,371,3.54119,1843,8.67411,6.17484,6.91714,9.71685,,5095,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3808930900
"Sept. 22, 2019","Sept. 22, 2019",Run,259,2.5104,2015,13.3777,7.10513,4.48507,8.4446,,5306,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3807863287
"Sept. 22, 2019","Sept. 21, 2019",Run,2086,2.00821,56302,467.264,6.7816,0.128407,8.84746,,135047,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3807835186
"Sept. 20, 2019","Sept. 20, 2019",Run,248,2.33964,1816,12.9365,4.985,4.63805,12.0361,,4797,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3804193945
"Sept. 19, 2019","Sept. 19, 2019",Run,129,1.55057,1449,15.5749,6.94057,3.85234,8.64482,,3766,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3801479677
"Sept. 17, 2019","Sept. 17, 2019",Run,531,5.07836,2727,8.94974,5.77223,6.70411,10.3946,,7508,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3797972059
"Sept. 16, 2019","Sept. 16, 2019",Run,191,1.69697,1207,11.8545,7.84149,5.06138,7.65161,,3216,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3796131949
"Sept. 15, 2019","Sept. 15, 2019",Run,529,5.01912,2768,9.19152,1.59996,6.52776,37.501,,7594,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3793902700
"Sept. 12, 2019","Sept. 11, 2019",Run,156,1.50299,1202,13.329,6.77331,4.50146,8.8583,,3166,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3787525435
"Sept. 11, 2019","Sept. 9, 2019",Run,111,1.41806,1677,19.71,6.1274,3.04413,9.79208,,4286,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3786791605
"Sept. 7, 2019","Sept. 7, 2019",Run,154,1.95123,2600,22.2082,9.18161,2.7017,6.5348,,6597,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3778328068
"Sept. 4, 2019","Sept. 4, 2019",Run,181,2.2506,2458,18.2026,8.89121,3.29624,6.74824,,6316,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3772643422
"Sept. 3, 2019","Sept. 2, 2019",Run,1761,16.6988,13029,13.0039,0.841528,4.614,71.2989,,34402,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3768469657
"Aug. 25, 2019","Aug. 25, 2019",Run,318,3.02522,1659,9.13982,6.26136,6.56468,9.58258,,4555,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3751910338
"Aug. 22, 2019","Aug. 21, 2019",Run,424,4.05328,2187,8.99271,6.24302,6.67207,9.61073,,6017,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3746703874
"Aug. 19, 2019","Aug. 19, 2019",Run,473,4.50726,2452,9.06685,6.35538,6.61751,9.44083,,6739,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3740114491
"Aug. 19, 2019","Aug. 18, 2019",Run,101,1.28505,1673,21.6982,10.566,2.76521,5.67859,,4251,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3738175813
"Aug. 18, 2019","Aug. 18, 2019",Run,376,3.50893,2023,9.60883,6.50375,6.24426,9.22545,,5519,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3737299033
"Aug. 17, 2019","Aug. 17, 2019",Run,324,3.04056,1730,9.48291,6.19574,6.32717,9.68408,,4728,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3735653827
"Aug. 17, 2019","Aug. 16, 2019",Run,113,1.45199,1764,20.2481,7.36948,2.96324,8.14169,,4501,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3735605845
"Aug. 15, 2019","Aug. 15, 2019",Run,123,1.57167,1913,20.2863,10.156,2.95766,5.90782,,4880,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3732568057
"Aug. 15, 2019","Aug. 14, 2019",Run,114,1.45892,1813,20.7116,7.10069,2.89692,8.44988,,4619,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3732539584
"Aug. 14, 2019","Aug. 14, 2019",Run,116,1.48481,1771,19.879,10.2022,3.01825,5.88109,,4524,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3728475385
"Aug. 11, 2019","Aug. 11, 2019",Run,117,1.47675,2051,23.1476,13.5028,2.59206,4.44353,,5192,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3724058623
"Aug. 7, 2019","Aug. 7, 2019",Run,122,1.5125,1634,18.0056,8.321,3.3323,7.21067,,4202,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3715927150
"Aug. 7, 2019","Aug. 6, 2019",Run,166,2.05668,2188,17.7308,1.19503,3.38394,50.2078,,5632,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3713990137
"Aug. 2, 2019","Aug. 1, 2019",Run,104,1.33174,1684,21.0752,10.2961,2.84695,5.82746,,4286,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3703713484
"July 31, 2019","July 31, 2019",Run,121,1.53539,2028,22.0139,10.5708,2.72555,5.67603,,5148,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3701129566
"July 29, 2019","July 29, 2019",Run,147,1.83114,2028,18.4584,8.66353,3.25055,6.92558,,5206,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3696844945
"July 28, 2019","July 28, 2019",Run,160,2.00001,2234,18.6165,2.46014,3.22294,24.3889,,5731,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3694351417
"July 26, 2019","July 26, 2019",Run,524,5.00787,2702,8.99252,4.75011,6.67221,12.6313,,7434,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3690930022
"July 26, 2019","July 26, 2019",Run,100,1.27624,1493,19.4974,3.91084,3.07733,15.342,,3818,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3689289736
"July 26, 2019","July 25, 2019",Run,106,1.33678,1796,22.3922,8.87411,2.67951,6.76124,,4555,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3689276389
"July 23, 2019","July 23, 2019",Run,1007,9.40957,7173,12.7052,6.67284,4.72249,8.99167,,18982,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3684164137
"July 22, 2019","July 22, 2019",Run,768,7.14461,4150,9.68096,5.28918,6.19773,11.3439,,11312,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3682389763
"July 21, 2019","July 21, 2019",Run,289,3.54644,3719,17.4776,8.64457,3.43297,6.94077,,9583,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3680444776
"July 20, 2019","July 20, 2019",Run,205,2.4963,2540,16.9585,9.07475,3.53806,6.61175,,6559,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3678109909
"July 19, 2019","July 19, 2019",Run,103,0.850478,2581,50.5794,10.5969,1.18625,5.66201,,6338,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3676473031
"July 19, 2019","July 19, 2019",Run,395,3.78364,2028,8.93321,2.16285,6.71651,27.7411,,5585,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3676345018
"July 19, 2019","July 18, 2019",Run,172,2.20293,2620,19.8221,8.5082,3.02693,7.05202,,6694,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3676293886
"July 17, 2019","July 16, 2019",Run,201,2.5496,2955,19.3168,0.98718,3.10611,60.7792,,7562,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3673224070
"July 16, 2019","July 16, 2019",Run,418,4.00853,2149,8.9351,6.19159,6.71509,9.69056,,5918,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3670673158
"July 16, 2019","July 15, 2019",Run,134,1.71662,2136,20.7384,7.12416,2.89318,8.42204,,5442,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3670618297
"July 14, 2019","July 14, 2019",Run,75,0.963899,1205,20.8355,10.0695,2.8797,5.95859,,3069,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3666931147
"July 13, 2019","July 13, 2019",Run,173,1.70314,1379,13.4947,7.25909,4.4462,8.2655,,3629,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3665011294
"July 12, 2019","July 12, 2019",Run,223,2.85024,3543,20.7175,8.90708,2.8961,6.73621,,9027,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3663057190
"July 12, 2019","July 11, 2019",Run,113,1.44972,1786,20.5327,10.1194,2.92217,5.92923,,4553,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3663015556
"July 11, 2019","July 11, 2019",Run,669,6.35943,3485,9.13342,5.78105,6.56928,10.3787,,9569,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3661112206
"July 11, 2019","July 10, 2019",Run,117,1.43074,2133,24.8474,8.4257,2.41474,7.12107,,5379,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3661020322
"July 10, 2019","July 10, 2019",Run,371,3.56878,1796,8.38755,5.78614,7.15346,10.3696,,4988,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3658698484
"July 10, 2019","July 8, 2019",Run,168,2.12983,2761,21.6058,7.33155,2.77704,8.18381,,7017,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3658625200
"July 5, 2019","July 5, 2019",Run,423,4.00926,2205,9.16628,6.36653,6.54573,9.42428,,6052,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3647895250
"July 5, 2019","July 4, 2019",Run,92,1.14974,1616,23.4256,9.33638,2.5613,6.42648,,4088,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3647847385
"July 3, 2019","July 3, 2019",Run,195,2.41995,2639,18.1753,9.87949,3.30118,6.07319,,6781,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3644652214
"July 3, 2019","July 1, 2019",Run,150,1.85418,1975,17.7527,7.43614,3.37977,8.06871,,5083,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3644619784
"July 1, 2019","June 30, 2019",Run,178,2.24419,2556,18.9823,8.46129,3.16083,7.09112,,6549,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3640150501
"June 29, 2019","June 29, 2019",Run,442,4.22627,2278,8.98349,2.90865,6.67892,20.6281,,6268,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3636137119
"June 29, 2019","June 28, 2019",Run,255,2.66907,2233,13.9437,6.42951,4.30303,9.33198,,5859,,Map My Fitness 5ndthvk6nz2wqm7zk59bj9e7j63dvdjh,http://www.mapmyfitness.com/workout/3635534095
